fpLILEEflg,AHCIncomeEQ_LILEE,fpfullinc,fuelexpn,FuelCosteqFactor,EqAHCincDeciles_LILEE,elecmop,gasmop,aagph2021_x,FPGAP_LILEE,fpvuln,fpLILEEqdt,FPEERband,FPEERrating,DWtype,DWage,Ongas,CentralHeating,Mainfueltype,boiler_x,WallType,tenure4x_fp,Loftins,EPC,SAP12,hhcompx_x,Ageyng,Ageold,Hhsize,ethhrp2x_x,Hhsick,Unoc,emphrp3x_x,ECO_AW,FloorArea,gorehs_x,HTHG,WHDBroad,HousingCosts,fpbasinc,wathcost,spahcost,litecost,cookcost,BHCflg10,AHCflg10,FullincDeciles,aagpd2021,aagph2021_y,tenure8x,tenure4x,tenure2x,vacantx,gorehs_y,region3x,govreg1,hhcompx_y,hhcomp1,hhtype11,hhtype7,hhtype6,hhsizex,ndepchild,noUnits1,sft,agehrp2x,agehrp4x,agehrp6x,agepart6x,ager,pyngbx,ageoldbx,emphrpx,emphrp3x_y,nssech9,nssecp9,hhempx,empprtx,empprt3x,workless,atspahrp,atspaprt,atspaany,ethhrp2x_y,ethprt2x,sexhrp,freeLeas,owntype,hatentp3,srtentype2,bedstdx,nbedsx,bedrqx,lharqx,lhastdx,nrooms1a,sharer,accomhh1,lenresb,lenownb,ftbuyer,prevten,tenex,tenure2,tenure4,hhltsick,hhwhch,mortwkx,rentwkx,rentExS,hhincx,hhinc5x,amthbenx,housbenx,hhbensx,JOINTINCx,ALLincx,HYEARGRx,hhvulx,market_rent,equityr,equityr5,BHCinceq,BHCinceqv5,BHCinceqv60h,AHCinceq,AHCinceqv5,AHCinceqv60h,dampalfm,dhhhsrsym,dhomeszm,dhcostzm,dwtypenx,dwtype8x,dwtype3x,housex,dwage7x,dwage6x,dwage5x,dwage4x,alltypex,floorx,floor5x,floory,floor5y,storeyx,dblglaz2,dblglaz4,parking,neivisx,lv1upkpx,lv2trafx,lv3utilx,lvnumx,lvanyx,attic,heat4x,heat7x,sysage,fuelx,watersys,boiler_y,mainsgas,watercyl,loftinsx,loftins4,loftins6,loftinsu,loftu4,wallinsz,wallcavy,pcavwallx,wins95x,sap12,sap412,rdsap09,EPceeb12e,EPceir12e,EPceib12e,Equivalised fuel costs,Equivalised AHC income,household_income_threshold,fpLIHCflg
0,31467,39202,1090,1,6,3,3,5037,0,0,4,2,65,2,3,1,1,1,5,1,3,3,2,65,1,5,2,2,1,2,0,1,4,2,2,0,0,7735,40546,116,410,517,48,0,0,7,5037,5037,3,3,2,1,2,1,1,1,1,1,1,1,2,0,1,2,1,1,2,2,2,5,2,1,1,2,2,1,1,1,0,0,0,0,1,1,2,-9,-9,-9,2,4,2,1,1,4,4,2,3,4,-9,3,9,4,3,2,2,0,-9.0,148.75,148.75,40546.0,4,0.0,2,2,48850.0,48850.0,48850.0,2,1,-99999999.0,-9,754.2115384615385,4,0,605.4615384615385,4,0,1,1,1,8469.25036286577,2,1,1,1,1,1,1,1,7,55.14,2,59.42,2,2,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,125,3,4,-8,-8,1,1,1,1,65.31,3,61.75,4,62.836,4,1090.0,31467,17145.699999999997,0
0,16952,17632,1098,1,3,3,88,3629,0,1,2,1,69,5,8,0,2,2,-9,2,2,2,1,69,6,5,2,1,1,1,0,1,3,1,9,0,0,7800,18668,252,421,355,68,0,1,3,3601,3629,2,2,1,1,9,2,4,6,7,11,6,5,1,0,1,1,1,1,2,-9,2,5,2,1,1,2,0,1,-9,-9,0,0,-9,0,1,-9,2,-9,-9,-9,-9,4,2,1,1,4,4,2,4,2,-9,3,7,3,5,3,1,0,-9.0,150.0,150.0,18668.0,2,0.0,2,2,22100.0,22100.0,22100.0,2,3,-99999999.0,-9,506.2858783008036,2,0,326.2267904509284,2,0,0,0,1,6591.25533310377,7,7,2,2,5,5,5,4,2,42.7,1,47.04000000000001,1,2,2,4,2,1,0,0,0,0,0,2,2,2,3,4,3,-9,0,1,100,3,4,100,3,2,1,1,3,68.81,3,69.76,3,58.612,4,1098.0,16952,17153.699999999997,0
1,9881,24334,2308,1,2,3,3,5104,762,0,1,3,40,1,5,1,1,1,2,4,2,2,3,40,3,2,3,4,1,2,0,1,3,4,10,1,0,10500,25942,549,921,776,62,0,1,4,4647,5104,2,2,1,1,10,3,4,3,1,2,2,2,4,2,1,1,1,3,4,3,4,2,3,1,1,4,5,1,6,3,0,0,0,0,1,1,1,-9,-9,-9,-9,3,3,3,3,3,6,2,3,2,-9,3,7,3,5,3,2,0,-9.0,201.9230769230769,201.9230769230769,25942.0,3,0.0,2,2,31870.0,31870.0,31870.0,2,3,-99999999.0,-9,334.3269230769231,1,1,190.0961538461538,1,1,0,1,1,7242.44701397938,1,2,1,1,3,3,3,3,9,94.33,4,100.49,4,2,2,4,4,1,0,0,0,0,0,2,1,1,3,1,1,2,1,1,100,3,4,-8,-8,4,2,4,4,39.74,2,34.59,5,32.485,6,2308.0,9881,18363.699999999997,1
0,28743,39543,882,1,6,1,1,1924,0,0,3,1,74,5,5,1,1,1,5,2,1,1,1,74,1,5,2,2,1,2,0,1,3,2,8,0,0,10800,40947,97,278,462,44,0,0,7,1915,1924,1,1,1,1,8,2,3,1,1,1,1,1,2,0,1,2,1,1,2,2,2,5,2,1,1,1,2,1,1,1,0,0,0,0,1,1,2,1,5,-9,-9,4,2,1,1,4,4,2,4,3,3,1,7,1,2,1,2,0,207.6923076923077,-9.0,-9.0,40947.0,4,-9.0,-9,2,49475.0,49475.0,49475.0,2,-9,65000.0,2,760.0,4,0,552.3076923076923,3,0,1,0,0,-9.0,7,7,2,2,3,3,3,3,2,57.77,2,59.84,2,3,2,4,2,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,-9,-9,-9,-9,-9,2,1,1,3,74.14,4,74.46,3,74.694,3,882.0,28743,16937.699999999997,0
1,15318,15318,1234,1,3,1,88,2427,253,0,1,2,56,4,5,0,1,1,4,1,1,3,2,56,2,5,5,2,1,2,1,3,3,5,10,0,0,0,17168,140,698,329,67,0,0,2,2413,2427,1,1,1,1,10,3,4,2,1,1,1,1,2,0,1,0,2,3,5,5,4,5,5,3,3,2,6,3,3,3,1,0,0,0,1,1,1,1,1,-9,-9,5,3,1,1,5,6,2,1,8,7,2,9,2,1,1,2,0,0.0,-9.0,-9.0,17168.0,2,-9.0,-9,2,17892.5,17892.5,17892.5,2,-9,442670.0,5,294.1153846153846,1,1,294.1153846153846,2,1,0,0,0,-9.0,5,5,1,1,3,3,3,3,4,110.07,5,113.6,5,1,1,3,3,1,0,0,0,0,0,2,1,1,3,1,1,4,0,1,300,4,6,300,4,1,1,1,1,56.21,3,63.04,4,65.898,4,1234.0,15318,17289.699999999997,0
0,12496,12496,855,1,2,1,1,3353,0,1,2,1,76,3,9,1,1,1,1,1,1,3,1,70,1,5,5,2,1,2,0,3,3,3,7,0,1,0,14108,170,288,353,44,0,0,2,3346,3353,1,1,1,1,7,3,4,1,1,1,1,1,2,0,1,0,1,3,5,6,4,5,5,6,3,4,4,3,3,3,1,0,1,1,1,1,2,1,1,-9,-9,5,3,1,1,5,5,2,2,6,6,2,9,2,1,1,2,0,0.0,-9.0,-9.0,13907.5,1,-9.0,-9,2,13907.5,13907.5,13907.5,2,-9,270000.0,5,240.1826923076923,1,1,240.1826923076923,1,1,0,0,0,-9.0,3,3,1,1,7,6,5,4,10,65.42999999999999,2,70.16,3,2,2,4,3,1,0,0,0,0,0,2,1,1,3,1,1,1,1,1,200,4,6,200,4,1,1,1,2,69.94,3,70.37,3,67.696,4,855.0,12496,16910.699999999997,0
0,29611,38611,1199,1,6,1,1,3618,0,0,4,2,67,3,4,1,1,1,5,1,1,3,2,67,1,5,3,2,1,2,1,1,3,4,9,0,0,9000,41022,110,472,572,45,0,0,7,3605,3618,1,1,1,1,9,2,4,1,1,1,1,1,2,0,1,2,1,2,3,3,3,5,3,1,1,3,1,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,5,3,1,1,5,6,2,2,3,3,1,7,1,2,1,2,0,173.0769230769231,-9.0,-9.0,41022.0,4,-9.0,-9,2,49550.0,49550.0,49550.0,2,-9,190000.0,5,742.6538461538462,4,0,569.5769230769231,3,0,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,104.4,4,108.98,4,2,2,4,3,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,150,4,5,150,4,1,1,1,1,66.95,3,69.03,4,61.036,4,1199.0,29611,17254.699999999997,0
0,46178,26783,1008,1,9,1,1,1664,0,0,4,2,63,4,8,1,1,1,1,2,1,2,2,63,6,5,4,1,1,2,1,1,3,4,7,0,0,0,28151,107,434,430,37,0,0,5,1660,1664,1,1,1,1,7,3,4,6,6,10,5,5,1,0,1,1,1,3,4,-9,4,5,4,1,1,1,0,1,-9,-9,0,0,-9,0,1,-9,1,1,1,-9,-9,5,4,1,1,5,8,2,1,8,8,2,9,2,1,1,2,0,0.0,-9.0,-9.0,28150.75,3,-9.0,-9,2,35898.75,35898.75,35898.75,2,-9,350000.0,5,768.800229621125,4,0,888.0968169761273,5,0,0,0,0,-9.0,4,4,1,1,5,5,5,4,6,91.63,4,97.84,4,2,2,4,3,1,0,0,0,0,0,2,1,1,3,1,1,1,1,1,75,2,3,75,2,2,1,1,3,63.12,3,62.79,4,56.181,4,1008.0,46178,17063.699999999997,0
0,30788,34388,1195,1,6,1,1,1147,0,0,4,2,68,3,4,1,1,1,5,2,1,3,2,68,2,6,5,2,1,2,1,1,3,4,9,0,0,3600,35913,103,481,566,45,0,0,6,1142,1147,1,1,1,1,9,2,4,2,1,1,1,1,2,0,1,2,2,3,5,5,4,6,5,1,1,5,3,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,5,3,1,1,5,6,2,2,3,3,2,3,1,2,1,2,0,69.23076923076923,-9.0,-9.0,35912.7,4,-9.0,-9,2,40977.5,40977.5,40977.5,2,-9,264000.0,5,661.2249999999999,3,0,591.9942307692307,4,0,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,100.48,4,105.66,4,2,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,250,4,6,250,4,2,1,1,3,68.23,3,68.32,4,59.786,4,1195.0,30788,17250.699999999997,0
0,20262,37962,1401,1,4,1,88,1213,0,0,4,3,41,3,2,0,1,3,5,4,2,3,3,41,2,6,5,2,1,2,0,1,3,3,7,0,0,17700,40248,130,688,518,65,0,0,7,1182,1213,2,2,1,1,7,3,4,2,1,1,1,1,2,0,1,2,2,3,5,5,4,6,5,1,1,7,3,1,1,1,0,0,0,0,1,1,1,-9,-9,-9,-9,4,2,1,1,4,4,2,2,5,-9,3,9,3,5,3,2,0,-9.0,340.3846153846154,340.3846153846154,40248.0,4,0.0,2,2,47840.0,47840.0,47840.0,2,3,-99999999.0,-9,730.1153846153846,4,0,389.7307692307692,2,0,0,0,0,-9.0,3,3,1,1,1,1,1,1,7,66.41,2,70.77,3,2,2,4,4,1,0,0,0,0,0,2,1,1,1,2,1,5,0,0,150,4,5,150,4,4,2,4,4,41.34,2,45.01,5,30.632,6,1401.0,20262,17456.699999999997,0
0,11342,20869,1483,1,2,3,3,5258,0,1,2,1,70,5,5,1,1,1,4,2,1,1,1,70,2,5,5,4,1,1,0,3,3,3,10,1,0,0,20869,157,389,875,62,0,0,4,5258,5258,1,1,1,1,10,3,4,2,1,4,1,1,4,0,1,0,2,4,6,5,5,5,5,3,3,3,6,3,6,3,1,1,0,1,1,1,1,1,5,-9,-9,3,3,3,3,3,5,2,4,6,6,1,9,2,1,1,1,0,0.0,-9.0,-9.0,22080.8,2,-9.0,-9,2,23317.0,23317.0,26541.0,1,-9,225000.0,5,295.4680259499536,1,1,266.5635451505017,1,1,0,0,0,-9.0,7,7,2,2,3,3,3,3,2,78.7,3,82.0,3,2,2,4,2,1,0,0,0,0,0,2,1,1,1,1,1,4,1,1,-9,-9,-9,-9,-9,2,1,1,3,69.76,3,69.95,3,66.685,4,1483.0,11342,17538.699999999997,1
0,40645,47845,1141,1,8,1,1,3257,0,0,3,1,70,2,5,1,1,1,5,1,2,3,1,70,1,5,4,2,1,2,0,1,3,3,6,0,0,7200,49131,94,480,524,43,0,0,8,2892,3257,2,2,1,1,6,3,2,1,1,1,1,1,2,0,1,2,1,3,4,5,4,5,4,1,1,2,3,1,1,1,0,0,0,0,1,1,1,-9,-9,-9,-9,5,3,1,1,5,5,2,3,5,-9,3,9,3,5,3,2,0,-9.0,138.4615384615385,138.4615384615385,49130.755924,4,0.0,2,2,61545.22929999999,61545.22929999999,61545.22929999999,2,3,-99999999.0,-9,920.8029985384616,5,0,782.341460076923,4,0,0,0,0,-9.0,2,2,1,1,3,3,3,3,9,75.52,3,80.8,3,2,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,150,4,5,150,4,1,1,1,1,69.91,3,71.8,3,69.757,3,1141.0,40645,17196.699999999997,0
0,33059,40859,4975,1,7,1,88,1150,0,1,4,4,7,4,2,0,3,2,-9,4,1,2,4,7,1,5,5,2,1,1,1,1,3,5,7,0,0,7800,43145,344,3838,728,65,1,1,7,1148,1150,1,1,1,1,7,3,4,1,1,1,1,1,2,0,1,1,1,3,5,5,4,5,5,1,1,1,2,1,2,1,0,0,0,0,1,1,2,1,1,-9,-9,5,3,1,1,5,8,2,1,7,7,2,9,1,2,1,1,0,150.0,-9.0,-9.0,43145.0,4,-9.0,-9,2,56555.0,56555.0,56555.0,2,-9,-88888888.0,-8,785.7115384615385,4,0,635.7115384615385,4,0,0,1,1,13842.3689286473,4,4,1,1,1,1,1,1,5,206.73,5,214.57,5,2,1,1,4,1,1,0,0,1,1,2,3,4,3,4,3,-9,0,1,100,3,4,100,3,4,2,4,4,6.88,1,10.71,7,14.908,7,4975.0,33059,21030.699999999997,0
0,15139,23836,1091,1,3,1,1,4914,0,0,2,1,75,1,9,1,1,1,1,1,1,3,1,75,4,2,3,3,1,2,0,1,3,3,7,1,0,9000,25052,107,315,620,50,0,0,4,4904,4914,1,1,1,1,7,3,4,4,3,5,3,3,3,2,1,1,1,3,4,-9,4,2,3,1,1,3,0,1,-9,-9,0,0,-9,0,1,-9,2,1,1,-9,-9,4,4,3,3,4,6,2,3,5,5,2,9,1,2,1,2,0,173.0769230769231,-9.0,-9.0,25051.85,3,-9.0,-9,2,29315.85,29315.85,29315.85,2,-9,-88888888.0,-8,428.4255930984903,2,0,291.1616954474097,2,1,0,0,0,-9.0,1,2,1,1,7,6,5,4,10,79.58,3,87.66,3,3,2,4,3,1,0,0,0,0,0,2,1,1,3,1,1,1,1,1,150,4,5,150,4,1,1,1,2,75.16,4,76.38,3,73.89,3,1091.0,15139,17146.699999999997,0
1,10391,12627,977,1,2,1,3,3200,90,0,1,2,61,2,2,1,1,1,5,4,2,2,2,61,6,5,3,1,1,2,1,1,3,3,4,1,0,6600,13894,85,452,404,37,0,1,2,2832,3200,2,2,1,1,4,1,1,6,7,11,6,5,1,0,1,1,1,2,3,-9,3,5,3,1,1,5,0,1,-9,-9,0,0,-9,0,1,-9,2,-9,-9,-9,-9,4,2,1,1,4,5,2,3,1,-9,3,7,3,5,3,2,0,-9.0,126.9230769230769,126.9230769230769,13894.4,1,0.0,2,2,15080.0,15080.0,15080.0,2,3,-99999999.0,-9,362.4684270952927,1,0,199.8806366047745,1,1,1,1,1,9184.72759197437,2,1,1,1,1,1,1,1,7,69.28999999999999,2,73.94,3,2,2,4,5,1,0,1,0,1,1,2,1,1,3,1,1,5,1,0,75,2,3,-8,-8,4,2,6,4,61.36,3,55.09,4,55.82,4,977.0,10391,17032.699999999997,0
0,17285,28999,1509,1,3,1,1,4203,0,1,4,2,64,1,5,1,1,1,3,1,1,3,2,64,3,1,3,4,1,2,0,1,3,4,2,1,0,4800,30316,164,586,702,57,0,0,5,4183,4203,1,1,1,1,2,1,1,3,1,2,2,2,4,2,1,1,1,2,3,2,3,1,3,1,1,7,6,1,2,1,0,0,0,0,1,1,1,1,1,-9,-9,4,3,2,2,4,6,2,3,4,4,1,9,1,2,1,2,0,92.30769230769232,-9.0,-9.0,30316.0,3,-9.0,-9,2,33020.0,33020.0,33020.0,2,-9,-88888888.0,-8,397.3214285714286,2,0,331.3873626373626,2,0,0,0,0,-9.0,1,2,1,1,3,3,3,3,9,86.76,3,91.28,4,2,2,4,4,1,0,0,0,0,0,2,1,1,3,1,1,3,1,0,300,4,6,300,4,1,1,1,1,63.68,3,65.39,4,57.36,4,1509.0,17285,17564.699999999997,1
0,18037,30316,1613,1,3,1,88,1839,0,1,4,2,66,3,5,0,1,2,-9,1,3,3,2,66,5,4,3,3,1,1,0,3,4,3,5,0,1,4704,25829,272,865,403,72,0,0,6,1833,1839,3,3,2,1,5,3,2,5,3,7,4,4,3,0,1,0,1,3,4,-9,4,4,3,5,3,3,0,4,-9,-9,1,0,-9,0,1,-9,2,-9,-9,-9,1,3,3,3,3,3,5,2,2,3,-9,3,5,4,3,2,1,0,-9.0,90.46153846153848,90.46153846153848,10656.8,1,90.46153846153848,1,1,10656.8,15360.8,31608.8,1,1,-99999999.0,-9,506.0093984962406,2,0,410.2330715059588,2,0,0,0,1,5397.62520940606,3,3,1,1,3,3,3,3,9,78.24000000000001,3,83.04,3,2,2,4,4,1,0,0,0,0,0,2,1,1,2,4,1,-9,0,1,125,3,4,-8,-8,1,1,1,1,66.31,3,62.67,4,69.682,3,1613.0,18037,17668.699999999997,0
0,19329,21009,1271,1,4,1,1,1860,0,0,4,2,60,3,8,1,1,1,1,2,1,2,2,60,5,4,5,2,1,2,0,3,3,3,7,1,0,1680,22849,196,488,543,44,0,0,4,1857,1860,1,1,1,1,7,3,4,5,3,7,4,4,2,0,1,0,2,3,5,-9,4,4,5,3,3,2,0,3,-9,-9,1,0,-9,0,1,-9,2,1,1,-9,-9,4,3,2,2,4,5,2,2,6,6,2,9,1,2,1,2,0,32.30769230769231,-9.0,-9.0,19249.0,2,-9.0,-9,2,20805.0,20805.0,24405.0,2,-9,390000.0,5,404.1153846153846,2,0,371.8076923076923,2,0,0,0,0,-9.0,3,3,1,1,5,5,5,4,10,87.28,3,82.47,3,2,2,4,3,1,0,0,0,0,0,2,1,1,3,1,1,1,1,1,100,3,4,100,3,2,1,1,3,60.24,3,62.5,4,53.741,5,1271.0,19329,17326.699999999997,0
0,100000,100000,2515,1,10,1,1,1084,0,0,3,1,71,4,6,1,1,1,4,2,1,2,1,71,3,4,4,4,1,2,0,1,3,5,9,0,0,24000,100000,139,1197,1122,58,0,0,10,1080,1084,1,1,1,1,9,2,4,3,1,2,2,2,4,2,1,1,1,3,4,4,4,4,4,1,1,1,2,1,2,1,0,0,0,0,1,1,1,1,1,-9,-9,4,4,3,3,4,8,2,1,5,5,2,9,1,2,1,2,0,461.5384615384615,-9.0,-9.0,100000.0,5,-9.0,-9,2,100000.0,100000.0,100000.0,2,-9,1000000.0,5,1920.0,5,0,1920.0,5,0,0,0,0,-9.0,4,4,1,1,4,4,4,4,6,277.05,5,286.51,5,2,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,4,1,1,100,3,4,100,3,2,1,1,3,71.02,4,70.36,3,62.927,4,2515.0,100000,18570.699999999997,0
0,23779,44954,2255,1,5,1,1,880,0,0,3,1,71,4,5,1,1,1,5,1,1,2,1,71,3,4,4,4,1,2,0,1,3,5,10,0,0,1200,47481,150,1001,1045,58,0,0,8,875,880,1,1,1,1,10,3,4,3,1,3,2,2,4,1,1,1,1,3,5,4,4,4,4,1,1,6,3,1,2,1,0,0,0,0,1,1,1,1,1,-9,-9,4,4,3,3,4,8,2,1,6,7,2,9,1,2,1,2,0,23.07692307692308,-9.0,-9.0,42480.6,4,-9.0,-9,2,50904.6,50904.6,55904.6,2,-9,680000.0,5,520.048656163114,3,0,456.6325250836121,3,0,0,0,0,-9.0,4,4,1,1,3,3,3,3,6,219.19,5,218.28,5,2,2,4,3,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,100,3,4,100,3,1,1,1,1,71.3,4,74.02,3,60.733,4,2255.0,23779,18310.699999999997,0
0,15229,8833,743,1,3,1,1,3060,0,1,2,1,82,5,9,1,1,1,5,3,1,3,1,82,6,5,4,1,1,1,0,3,1,3,10,1,1,0,9034,82,219,403,39,0,0,1,3060,3060,1,1,1,1,10,3,4,6,6,10,5,5,1,0,1,0,1,3,4,-9,4,5,4,6,3,5,0,4,-9,-9,1,0,-9,0,1,-9,1,2,2,-9,-9,3,1,1,1,3,3,2,4,4,3,1,9,2,1,1,1,0,0.0,-9.0,-9.0,13194.2,1,-9.0,-9,1,13194.2,13194.2,13194.2,1,-9,95000.0,3,372.9743685419058,2,0,430.8497015915119,3,0,0,0,0,-9.0,7,7,2,2,7,6,5,4,2,78.66,3,79.32,3,3,2,4,4,1,1,1,0,2,1,2,1,1,1,1,1,5,1,0,300,4,6,300,4,3,2,6,4,81.64,4,81.38,2,83.657,2,743.0,15229,16798.699999999997,0
0,32007,18564,935,1,7,1,1,1677,0,1,3,1,81,4,9,1,1,1,4,1,1,3,1,78,7,6,5,1,1,2,1,3,1,5,9,1,0,0,21063,82,435,380,38,0,0,3,1671,1677,1,1,1,1,9,2,4,7,7,11,6,6,1,0,1,0,2,4,6,-9,5,6,5,3,3,2,0,3,-9,-9,-9,1,-9,1,1,-9,2,1,1,-9,-9,5,4,1,1,5,8,2,1,5,5,2,9,2,1,1,2,0,0.0,-9.0,-9.0,9035.0,1,-9.0,-9,1,9035.0,9035.0,9035.0,1,-9,850000.0,5,193.8361079219288,1,1,223.9141246684351,1,1,0,0,0,-9.0,4,4,1,1,7,6,5,4,6,150.82,5,156.42,5,2,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,4,1,1,250,4,6,250,4,1,1,1,2,77.76,4,77.26,3,76.591,3,935.0,32007,16990.699999999997,0
0,58257,58257,1028,1,10,1,1,1154,0,1,4,2,68,5,5,1,1,1,5,2,1,1,2,68,2,5,5,2,1,2,0,3,3,3,7,0,0,0,59594,93,383,509,44,0,0,9,1154,1154,1,1,1,1,7,3,4,2,1,1,1,1,2,0,1,1,2,4,6,5,5,5,5,3,3,2,1,1,1,1,0,1,0,1,1,1,1,2,2,-9,-9,4,2,1,1,4,4,2,4,8,8,2,9,2,1,1,2,0,0.0,-9.0,-9.0,59393.9999,5,-9.0,-9,2,71582.5,71582.5,71582.5,2,-9,250000.0,5,1119.865382692308,5,0,1119.865382692308,5,0,0,0,0,-9.0,7,7,2,2,3,3,3,3,2,68.23,2,70.4,3,3,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,-9,-9,-9,-9,-9,2,1,1,3,67.75,3,67.31,4,65.097,4,1028.0,58257,17083.699999999997,0
0,100000,100000,3910,1,10,1,1,924,0,0,4,3,54,4,9,1,2,2,-9,1,1,3,3,54,1,5,4,2,1,2,1,1,3,5,9,0,0,18000,100000,297,2483,1049,80,0,0,10,921,924,1,1,1,1,9,2,4,1,1,1,1,1,2,0,1,2,1,3,5,5,4,5,4,1,1,2,3,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,5,5,1,1,5,8,2,1,6,6,2,9,1,2,1,2,0,346.1538461538461,-9.0,-9.0,100000.0,5,-9.0,-9,2,100000.0,100000.0,100000.0,2,-9,845000.0,5,1920.0,5,0,1920.0,5,0,0,0,0,-9.0,4,4,1,1,6,6,5,4,6,309.4,5,320.52,5,2,2,4,3,1,0,0,0,0,0,2,2,2,2,4,3,-9,1,1,200,4,6,200,4,1,1,1,1,53.8,3,57.65,5,32.954,6,3910.0,100000,19965.699999999997,0
0,40193,31112,1198,1,8,1,88,3148,0,0,4,3,54,5,9,0,3,2,-9,2,1,1,3,54,6,5,2,1,1,2,0,1,3,1,8,0,0,7800,32118,267,540,326,65,0,0,6,3133,3148,1,1,1,1,8,2,3,6,6,10,5,5,1,0,1,1,1,1,2,-9,2,5,2,1,1,2,0,1,-9,-9,0,0,-9,0,1,-9,1,2,2,-9,-9,3,1,1,1,3,3,2,4,5,5,1,9,1,2,1,2,0,150.0,-9.0,-9.0,32117.5,3,-9.0,-9,2,41437.5,41437.5,41437.5,2,-9,159000.0,4,892.3866245694603,4,0,772.2397214854112,4,0,0,0,0,-9.0,7,7,2,2,6,6,5,4,2,36.65,1,37.8,1,2,2,4,1,1,0,0,0,0,0,2,3,4,3,4,3,-9,0,1,-9,-9,-9,-9,-9,2,1,1,3,54.24,3,64.39,5,52.464,5,1198.0,40193,17253.699999999997,0
0,18836,26276,1309,1,4,1,1,843,0,0,4,2,63,4,5,1,1,1,5,1,1,2,2,63,1,5,3,2,1,2,0,1,3,3,9,0,0,7440,28236,86,655,523,45,0,0,5,840,843,1,1,1,1,9,2,4,1,1,1,1,1,2,0,1,2,1,2,3,2,3,5,3,1,1,2,2,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,4,2,1,1,4,5,2,1,3,3,2,7,1,2,1,2,0,143.0769230769231,-9.0,-9.0,28236.0,3,-9.0,-9,2,32500.0,32500.0,32500.0,2,-9,190000.0,5,505.25,2,0,362.1730769230769,2,0,0,0,0,-9.0,5,5,1,1,3,3,3,3,4,72.2,3,74.9,3,1,2,4,3,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,100,3,4,100,3,1,1,1,1,63.12,3,65.37,4,52.488,5,1309.0,18836,17364.699999999997,0
0,40543,80080,1776,1,8,1,1,1005,0,0,4,2,65,3,4,1,1,1,5,4,1,3,2,65,3,3,3,4,1,2,0,1,3,5,8,0,0,14400,82190,160,726,833,57,0,0,10,993,1005,1,1,1,1,8,2,3,3,1,2,2,2,4,2,1,2,1,2,3,3,3,3,3,1,1,5,1,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,3,3,3,3,3,6,2,2,5,5,2,9,1,2,1,2,0,276.9230769230769,-9.0,-9.0,82190.0,5,-9.0,-9,2,100000.0,100000.0,100000.0,2,-9,390000.0,5,1006.008044243338,5,0,779.1785375118709,4,0,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,128.74,5,133.59,5,2,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,200,4,6,200,4,4,2,5,4,64.89,3,64.83,4,57.39,4,1776.0,40543,17831.699999999997,0
0,69718,69718,1319,1,10,1,1,1013,0,1,4,3,50,4,6,0,1,3,3,1,1,3,3,50,2,6,6,2,1,2,0,3,3,3,5,0,0,0,71600,130,644,482,63,0,0,10,1012,1013,1,1,1,1,5,3,2,2,1,1,1,1,2,0,1,0,2,3,5,6,4,6,6,3,3,1,1,3,3,3,1,0,1,1,1,1,2,1,1,-9,-9,4,2,1,1,4,5,2,1,6,6,2,9,2,1,1,2,0,0.0,-9.0,-9.0,71399.9999,5,-9.0,-9,2,82750.0,82750.0,82750.0,2,-9,325000.0,5,1340.711536538461,5,0,1340.711536538461,5,0,0,0,0,-9.0,5,5,1,1,4,4,4,4,4,71.22,3,73.24,3,1,2,4,3,1,0,0,0,0,0,2,1,1,3,2,1,3,0,0,300,4,6,300,4,1,1,1,1,50.36,3,63.36,5,39.889,5,1319.0,69718,17374.699999999997,0
